0.061551,0.051181,0.035243,0.039248,0.038634,0.050139,0.031389,0.033044,0.039711,0.024178,0.023773,0.026308
0.072338,0.059340,0.040984,0.045475,0.046285,0.059896,0.040035,0.039907,0.036678,0.028866,0.028275,0.032708
0.035347,0.028403,0.026215,0.026667,0.030301,0.039132,0.031250,0.035475,0.020914,0.020208,0.019722,0.020764
0.014039,0.013565,0.011562,0.011377,0.012859,0.013275,0.011076,0.010683,0.012488,0.009792,0.009097,0.009294
0.048542,0.048218,0.038935,0.039340,0.041956,0.051655,0.036597,0.039213,0.029653,0.026632,0.025660,0.026400
0.063310,0.046887,0.034479,0.035810,0.033090,0.037755,0.030336,0.029259,0.027500,0.022928,0.021898,0.025231
0.033692,0.031701,0.028843,0.029086,0.031609,0.037188,0.033067,0.029734,0.026481,0.025174,0.024769,0.027535
0.070405,0.059803,0.043611,0.048356,0.047292,0.059190,0.040926,0.044803,0.049769,0.033785,0.033426,0.036227
0.053414,0.027650,0.020521,0.019549,0.018032,0.020926,0.016007,0.014213,0.015926,0.011840,0.011215,0.013171
0.066968,0.044421,0.033310,0.035868,0.032650,0.042731,0.028044,0.026725,0.024722,0.020451,0.019572,0.023924
0.028669,0.017627,0.016771,0.016690,0.017650,0.019456,0.016678,0.015741,0.015637,0.013993,0.014294,0.015741
0.022269,0.017998,0.016574,0.017882,0.018981,0.025313,0.019954,0.018380,0.016262,0.015243,0.014965,0.016192
0.062315,0.047986,0.042859,0.043588,0.049757,0.060961,0.047083,0.050845,0.036701,0.036308,0.035012,0.035683
0.064132,0.059769,0.051146,0.054549,0.061782,0.066933,0.048067,0.049387,0.036979,0.031597,0.030579,0.036065
0.127731,0.117859,0.100648,0.105266,0.105347,0.120069,0.103785,0.103750,0.106111,0.090417,0.089641,0.093461
0.076331,0.066227,0.049259,0.054282,0.054028,0.069039,0.052836,0.052465,0.046944,0.039676,0.038472,0.041759
0.069340,0.058322,0.041273,0.045856,0.043576,0.056944,0.038819,0.042095,0.047454,0.031910,0.030961,0.033171
0.023588,0.018507,0.016840,0.017975,0.018981,0.025590,0.019884,0.018507,0.016678,0.015775,0.015451,0.016516
0.049352,0.048970,0.039329,0.040093,0.042396,0.052199,0.036181,0.039803,0.028542,0.025833,0.025556,0.025787
0.030093,0.013484,0.011100,0.012315,0.012465,0.014097,0.011319,0.011076,0.014178,0.010324,0.009907,0.010671
0.055729,0.057940,0.049236,0.051644,0.054630,0.062940,0.044167,0.044606,0.035220,0.029907,0.028900,0.034491
0.063368,0.053727,0.045463,0.046273,0.043565,0.054525,0.035729,0.044190,0.031887,0.029074,0.028970,0.029491
0.048299,0.029641,0.022859,0.021817,0.020394,0.024456,0.018727,0.016817,0.018137,0.013681,0.013125,0.015637
0.056296,0.042072,0.037500,0.037894,0.043993,0.055301,0.042176,0.045868,0.031042,0.030208,0.029294,0.030521
0.075046,0.064977,0.049410,0.054294,0.056123,0.068275,0.047072,0.050301,0.046875,0.039630,0.038403,0.041539
0.031701,0.014063,0.012419,0.012627,0.013009,0.014653,0.012095,0.011331,0.014792,0.010509,0.010382,0.011632
0.036794,0.031331,0.029444,0.030058,0.031493,0.039259,0.031285,0.035208,0.024468,0.023449,0.023391,0.024306
0.020012,0.016597,0.015081,0.014618,0.016910,0.023264,0.017998,0.013808,0.012674,0.012593,0.012350,0.014201
0.055799,0.041458,0.037083,0.037546,0.043449,0.054734,0.041343,0.045185,0.030093,0.029132,0.028681,0.029734
0.040868,0.041377,0.035625,0.037674,0.040347,0.048773,0.039352,0.035926,0.023542,0.021736,0.020741,0.023090
0.076007,0.063113,0.045150,0.049502,0.050220,0.064329,0.045255,0.043310,0.040220,0.032350,0.032164,0.036528
0.051146,0.031458,0.023762,0.022674,0.021366,0.027373,0.020972,0.019965,0.018322,0.014433,0.014097,0.015984
0.064468,0.048796,0.037465,0.038866,0.036308,0.042176,0.033322,0.032917,0.031065,0.024838,0.024028,0.026169
0.037083,0.024213,0.022836,0.023519,0.026204,0.033519,0.027616,0.023056,0.021759,0.022002,0.021505,0.020833
0.075498,0.064722,0.048507,0.053333,0.053229,0.068090,0.051481,0.051111,0.054444,0.038322,0.037812,0.041100
0.067697,0.053750,0.048495,0.048750,0.056748,0.068623,0.052998,0.056146,0.040937,0.040139,0.039236,0.040880
0.072905,0.062419,0.046956,0.051146,0.051262,0.063715,0.043681,0.047963,0.044514,0.037546,0.036481,0.038681
0.047558,0.044653,0.036250,0.036470,0.037303,0.047951,0.032303,0.035035,0.025370,0.022917,0.022130,0.022245
0.069167,0.054896,0.050012,0.050312,0.057813,0.070428,0.054965,0.058403,0.042859,0.042245,0.041296,0.042361
0.051389,0.051192,0.042940,0.045208,0.046794,0.055729,0.037604,0.038264,0.029352,0.024387,0.023356,0.028495
0.033588,0.022812,0.021597,0.021308,0.022940,0.026667,0.022361,0.020787,0.019676,0.018287,0.019120,0.019757
0.060845,0.050718,0.041898,0.044572,0.044919,0.054745,0.036701,0.037500,0.028495,0.024086,0.023218,0.027778
0.077500,0.064583,0.046366,0.050764,0.051331,0.064942,0.045093,0.044479,0.049375,0.033275,0.032801,0.037650
0.069144,0.055752,0.050532,0.050000,0.056620,0.068785,0.054329,0.058194,0.043368,0.042998,0.041493,0.042604
0.042350,0.042882,0.036782,0.038796,0.041354,0.049965,0.040694,0.037269,0.024896,0.023056,0.022222,0.024491
0.046250,0.038345,0.036123,0.037373,0.040903,0.049248,0.041285,0.045845,0.031424,0.030532,0.030243,0.031181
0.047593,0.038981,0.035243,0.035220,0.036470,0.042454,0.038750,0.035532,0.034086,0.033530,0.032685,0.033669
0.016759,0.013947,0.012859,0.012998,0.013600,0.013611,0.013912,0.012882,0.015625,0.011516,0.011343,0.012095
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.124722,0.110995,0.093194,0.096644,0.100903,0.108935,0.093206,0.091921,0.091111,0.080625,0.080023,0.087755
0.081782,0.070463,0.055961,0.059074,0.060359,0.069641,0.054086,0.057060,0.057488,0.048218,0.046620,0.049850
0.046076,0.038287,0.034433,0.034525,0.035486,0.041262,0.037639,0.034815,0.034167,0.033090,0.032662,0.033542
0.075637,0.063854,0.048889,0.052407,0.053553,0.061840,0.046771,0.049225,0.049375,0.039502,0.038391,0.043044
0.081655,0.070972,0.055995,0.059907,0.062801,0.071539,0.054641,0.056759,0.056644,0.046921,0.045544,0.050428
0.081817,0.070498,0.055938,0.059097,0.060394,0.069687,0.054062,0.057095,0.057546,0.048229,0.046655,0.049942
0.056111,0.036412,0.029329,0.027500,0.026759,0.031863,0.027269,0.025567,0.023634,0.020197,0.019456,0.022662
0.060266,0.050301,0.043843,0.043264,0.048137,0.057431,0.046574,0.048773,0.037431,0.036343,0.035440,0.037280
0.024317,0.026134,0.023495,0.023032,0.023600,0.024051,0.024734,0.023067,0.023646,0.022697,0.022118,0.021632
0.018426,0.017431,0.016863,0.017431,0.017859,0.017998,0.017708,0.017720,0.018519,0.016968,0.016192,0.017257
0.074421,0.051667,0.041701,0.044259,0.043692,0.051481,0.036898,0.035359,0.031169,0.027060,0.026343,0.031609
0.059410,0.039861,0.031701,0.030648,0.028935,0.032477,0.028160,0.025903,0.025752,0.021991,0.021134,0.025116
0.023507,0.019919,0.017824,0.018866,0.018507,0.019248,0.016852,0.016447,0.015949,0.014826,0.014896,0.017650
0.055567,0.044676,0.034352,0.035104,0.035660,0.041470,0.032581,0.032697,0.036343,0.026840,0.025984,0.029595
0.023843,0.015336,0.012824,0.012303,0.012025,0.014549,0.013125,0.012593,0.017951,0.017604,0.017558,0.020231
0.071644,0.060845,0.046956,0.048113,0.049884,0.056100,0.045683,0.046794,0.049190,0.039387,0.038773,0.042419
0.058900,0.048530,0.042083,0.041736,0.046910,0.055984,0.045046,0.047176,0.035694,0.032025,0.030984,0.033819
0.049583,0.039097,0.036157,0.035625,0.036262,0.036852,0.037025,0.035289,0.039352,0.032940,0.032546,0.033067
0.067812,0.055394,0.042083,0.043715,0.043970,0.050359,0.040116,0.041505,0.043866,0.034653,0.033565,0.036447
0.035903,0.034456,0.029363,0.029525,0.030428,0.040463,0.031238,0.035197,0.024699,0.023750,0.023241,0.024201
0.069109,0.053171,0.038924,0.040266,0.040336,0.047674,0.038137,0.038600,0.041701,0.031956,0.031308,0.034167
0.078565,0.055590,0.047118,0.048843,0.050683,0.059132,0.043380,0.042373,0.034016,0.029722,0.028785,0.034745
0.070347,0.057905,0.044514,0.045579,0.046528,0.053275,0.042674,0.044167,0.046331,0.036817,0.035417,0.039271
0.067604,0.050174,0.039931,0.040498,0.039664,0.045764,0.036354,0.034375,0.032396,0.028958,0.027558,0.032303
0.031725,0.026956,0.024722,0.026273,0.027083,0.028137,0.024502,0.024641,0.022627,0.021968,0.021771,0.024560
0.020486,0.018935,0.015475,0.014549,0.014190,0.017604,0.015938,0.015498,0.019363,0.019155,0.018600,0.019155
0.061377,0.058113,0.050035,0.051539,0.056111,0.060880,0.045648,0.044711,0.035926,0.031713,0.030729,0.036470
0.071053,0.053912,0.043773,0.044282,0.044502,0.050995,0.040718,0.038264,0.036331,0.032245,0.031285,0.036088
0.077616,0.065937,0.050255,0.054039,0.055486,0.063160,0.048032,0.050231,0.050266,0.040532,0.039537,0.044340
0.050567,0.045324,0.036863,0.037755,0.040787,0.043657,0.040926,0.038912,0.034444,0.031771,0.030752,0.033588
